Número Fistel;Número Estação;NumCnpjCpf;NumServico;Frequência (MHz);Banda_MHZ;Frequência Inicial;Frequência Final;FreqTxMHz;FreqRxMHz;Designação Emissão;Número Ato;Data Validade;Entidade;NumSetor;Tecnologia;Tipo de Tecnologia 5G;Latitude;Longitude;Latitude decimal;Longitude decimal;EnderecoEstacao;EndBairro;EndNumero;EndComplemento;Cep;ClassInfraFisica;Data Primeiro Licenciamento;Data Licenciamento;AnoMesLic;Situacao;Caráter;Empresa Estação;Faixa Estação;Subfaixa Estação;Geração;Código Nacional;Código IBGE;Município-UF;UF;Nome da UF
50409307637;686715292;;010;;;;;760.5;705.5;5M00G7W;160882024;2027-10-15;CLARO S.A.;;LTE;;-9.57182;-35.8284;-9.57182;-35.8284;RUA SANTOS DUMONT;ZONA RURAL;S/N;FAZENDA SANTA RITA;57120000;;27/04/2005;06/12/2024;2005-04;Licenciada;Secundário;CLARO;700;NÃO IDENTIFICADA;4G;82;2708907;Satuba - AL;AL;Alagoas
50409307637;686715292;;010;;;;;885;840;10M0G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-9.57182;-35.8284;-9.57182;-35.8284;RUA SANTOS DUMONT;ZONA RURAL;S/N;FAZENDA SANTA RITA;57120000;;27/04/2005;04/09/2024;2005-04;Licenciada;Primário;CLARO;850;B;4G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1831.25;1736.25;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE7;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1833.75;1738.75;200KG7W;125002022;2028-11-29;TIM S A;1;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE8;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1831.25;1736.25;200KG7W;125002022;2028-11-29;TIM S A;3;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE7;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1831.25;1736.25;200KG7W;125002022;2028-11-29;TIM S A;1;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE7;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1828.75;1733.75;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE6;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1826.25;1731.25;200KG7W;125002022;2028-11-29;TIM S A;3;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE5;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;1812.5;1717.5;200KG7W;56272015;2031-03-12;TIM S A;;GSM;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;1800;D;2G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;1826.25;1731.25;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;1800;SE5;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1828.75;1733.75;200KG7W;125002022;2028-11-29;TIM S A;1;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE6;2G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2708907;Satuba - AL;AL;Alagoas
50409307637;687548730;40432544000147;010;;;;;885;840;5M00G7W;50502011;2029-12-08;CLARO S.A.;5;WCDMA;;-9.2636;-35.3736;-9.2636;-35.3736;R ALTO DO CRUZEIRO;CENTRO;S/N;;57940000;Greenfield;28/12/2005;08/09/2023;2005-12;Licenciada;Primário;CLARO;850;B;3G;82;2708709;São Miguel dos Milagres - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;874.5;829.5;5M00G9W;125002022;2028-11-29;TIM S A;6;WCDMA;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;850;A;3G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1833.75;1738.75;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE8;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;850;A;3G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;1828.75;1733.75;2M50G7W;125002022;2028-11-29;TIM S A;;LTE;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;1800;SE6;4G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;956.25;911.25;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;900;D;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1826.25;1731.25;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE5;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;1828.75;1733.75;200KG7W;125002022;2028-11-29;TIM S A;3;GSM;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;1800;SE6;2G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1002886578;02421421000111;010;;;;;874.5;829.5;5M00G9W;125002022;2028-11-29;TIM S A;7;WCDMA;;-9.570861;-35.827961;-9.570861;-35.827961;Rua 17 De Agosto,150,Zona Rural;-;S/N;-;57120000;;16/05/2016;24/07/2024;2016-05;Licenciada;Primário;TIM;850;A;3G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2708907;Satuba - AL;AL;Alagoas
50409146285;665602960;02558157000162;010;;;;;2150;1960;5M00D9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.5725;-35.83389;-9.5725;-35.83389;BR 316 KM 0;SATUBA;s/n;;57120000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;890.75;845.75;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;850;A;3G;82;2708907;Satuba - AL;AL;Alagoas
50409428698;1003676810;;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-9.575278;-35.825;-9.575278;-35.825;RUA 17 DE AGOSTO;RURAL;7;;57120000;;21/02/2017;06/01/2026;2017-02;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2708907;Satuba - AL;AL;Alagoas
50409307637;687456304;;010;;;;;885;840;200KG7W;50502011;2027-08-25;CLARO S.A.;;GSM;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;850;B;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409146285;1002290845;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;1;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;2500;X;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1002290845;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;3;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;2500;X;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409428698;1009887391;;010;;;;;1830;1735;10M0G7W;125002022;2028-11-29;TIM S A;;LTE;;-9.325528;-36.472167;-9.325528;-36.472167;Fazenda Santa Cruz;Zona Rural;10;;57750000;;30/12/2019;23/12/2025;2019-12;Licenciada;Primário;TIM;1800;SE7;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409307637;1015818495;;010;;;;;798;743;10M0G7W;97692014;2029-12-08;CLARO S.A.;;LTE;;-9.3254;-36.47134;-9.3254;-36.47134;FAZENDA FAZENDA SANTA CRUZ;ZONA RURAL;S/N;;57750000;;22/05/2024;22/05/2024;2024-05;Licenciada;Primário;CLARO;700;Bl 8-9;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409307637;687456304;;010;;;;;892.75;847.75;200KG7W;50502011;2027-08-25;CLARO S.A.;;GSM;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;850;B;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409146285;1002290845;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;2100;J;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1002290845;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;2100;J;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409307637;1015818495;;010;;;;;885;840;5M00G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.3254;-36.47134;-9.3254;-36.47134;FAZENDA FAZENDA SANTA CRUZ;ZONA RURAL;S/N;;57750000;;22/05/2024;22/05/2024;2024-05;Licenciada;Primário;CLARO;850;B;3G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409428698;511787600;02421421000111;010;;;;;1826.25;1731.25;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-10.365231;-36.335989;-10.365231;-36.335989;Sítio Povoado Bonito,S/N,Rural;-;S/N;-;57210000;;01/09/2000;24/07/2024;2000-09;Licenciada;Primário;TIM;1800;SE5;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;1009887391;;010;;;;;2655;2535;10M0G7W;59632012;2027-10-18;TIM S A;;LTE;;-9.325528;-36.472167;-9.325528;-36.472167;Fazenda Santa Cruz;Zona Rural;10;;57750000;;30/12/2019;23/12/2025;2019-12;Licenciada;Primário;TIM;2500;V1;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409428698;1009887391;;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-9.325528;-36.472167;-9.325528;-36.472167;Fazenda Santa Cruz;Zona Rural;10;;57750000;;30/12/2019;23/12/2025;2019-12;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409428698;511787600;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;7;WCDMA;;-10.365231;-36.335989;-10.365231;-36.335989;Sítio Povoado Bonito,S/N,Rural;-;S/N;-;57210000;;01/09/2000;24/07/2024;2000-09;Licenciada;Primário;TIM;850;A;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;442283806;02421421000111;010;;;;;1831.25;1736.25;200KG7W;125002022;2028-11-29;TIM S A;4;GSM;;-9.718611;-35.895833;-9.718611;-35.895833;Praça Da Matriz;Centro;S/N;-;57160000;Greenfield;05/05/2000;30/06/2025;2000-05;Licenciada;Primário;TIM;1800;SE7;2G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409307637;698358619;40432544000147;010;893,00;3,00;892,00;894,00;894;891.5;2M50G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.72;-35.90972;-9.72;-35.90972;RUA MORADA MELHOR, S/N, LOTEAMENTO WISQUEUISQUE;;;;57160000;Greenfield;16/01/2013;16/01/2013;2013-01;Licenciada;Primário;CLARO;850;B;3G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409146285;691158428;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;6;GSM;;-9.69556;-35.78778;-9.69556;-35.78778;RODOVIA AL101 SUL KM01 - ILHA D - SÍTIO JIBÓIA, LOTEAMENTO;CLUBE RESIDENCIAL;S/N;;57160000;;12/02/2009;27/09/2023;2009-02;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409146285;690906706;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.76778;-35.84639;-9.76778;-35.84639;RUA ARATU;PRAIA DO FRANCÊS;S/N;RBR-NÃO;57160000;Greenfield;03/12/2008;03/08/2023;2008-12;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409146285;691158428;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;5;GSM;;-9.69556;-35.78778;-9.69556;-35.78778;RODOVIA AL101 SUL KM01 - ILHA D - SÍTIO JIBÓIA, LOTEAMENTO;CLUBE RESIDENCIAL;S/N;;57160000;;12/02/2009;27/09/2023;2009-02;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409146285;665732783;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.71778;-35.81806;-9.71778;-35.81806;AV. PADRE SILVESTRE;BARRA NOVA;s/n;;57160000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409307637;687458099;40432544000147;010;;;;;885;840;5M00G7W;50502011;2027-08-25;CLARO S.A.;1;WCDMA;;-10.354;-36.2961;-10.354;-36.2961;PC SÃO FRANCISCO DE BORJA;CENTRO;S/N;;57210000;;28/12/2005;11/02/2025;2005-12;Licenciada;Primário;CLARO;850;B;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409146285;1003130744;02558157000162;010;;;;;885;840;5M00G7W;95712014;2027-08-25;TELEFONICA BRASIL S.A.;2;WCDMA;;-10.35389;-36.29583;-10.35389;-36.29583;RUA TELASA;CENTRO;S/N;RBR-NÃO;57210000;;26/12/2016;03/08/2023;2016-12;Licenciada;Secundário;VIVO;850;B;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409146285;1003130701;02558157000162;010;885,00;10,00;880,00;890,00;890;880;5M00G7W;95712014;2027-08-25;TELEFONICA BRASIL S.A.;2;WCDMA;;-10.40556;-36.43583;-10.40556;-36.43583;RUA MARIZ E BARROS,S/N,centro;;;;57210000;;26/12/2016;26/12/2016;2016-12;Licenciada;Secundário;VIVO;850;B;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;687667585;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-10.40556;-36.43583;-10.40556;-36.43583;Rua Maris De Barros  ,S/N,Centro;-;S/N;-;57210000;Greenfield;20/01/2006;02/10/2024;2006-01;Licenciada;Primário;TIM;1800;SE7;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;1015818495;;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-9.3254;-36.47134;-9.3254;-36.47134;FAZENDA FAZENDA SANTA CRUZ;ZONA RURAL;S/N;;57750000;;22/05/2024;22/05/2024;2024-05;Licenciada;Primário;CLARO;850;B;3G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1003130701;02558157000162;010;2118,00;15,00;2110,00;2125;2125;2110;5M00G7W;95712014;2027-08-25;TELEFONICA BRASIL S.A.;6;WCDMA;;-10.40556;-36.43583;-10.40556;-36.43583;RUA MARIZ E BARROS,S/N,centro;;;;57210000;;26/12/2016;26/12/2016;2016-12;Licenciada;Secundário;VIVO;2100;F;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;1015818495;;010;;;;;798;743;10M0G7W;97692014;2029-12-08;CLARO S.A.;;LTE;;-9.3254;-36.47134;-9.3254;-36.47134;FAZENDA FAZENDA SANTA CRUZ;ZONA RURAL;S/N;;57750000;;22/05/2024;22/05/2024;2024-05;Licenciada;Primário;CLARO;700;Bl 8-9;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409307637;687456304;;010;;;;;798;743;10M0G7W;97692014;2029-12-08;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;700;Bl 8-9;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687458099;40432544000147;010;;;;;1875;1780;200KG7W;50502011;2027-08-25;CLARO S.A.;2;GSM;;-10.354;-36.2961;-10.354;-36.2961;PC SÃO FRANCISCO DE BORJA;CENTRO;S/N;;57210000;;28/12/2005;11/02/2025;2005-12;Licenciada;Primário;CLARO;1800;SE13;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687456304;;010;;;;;768;713;10M0G7W;128572024;2027-11-05;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;06/12/2024;2005-12;Licenciada;Secundário;CLARO;700;Bl 2-3;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687456304;;010;;;;;885;840;10M0G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;850;B;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409146285;1003130701;02558157000162;010;2118,00;15,00;2110,00;2125;2125;2110;5M00G7W;95712014;2027-08-25;TELEFONICA BRASIL S.A.;4;WCDMA;;-10.40556;-36.43583;-10.40556;-36.43583;RUA MARIZ E BARROS,S/N,centro;;;;57210000;;26/12/2016;26/12/2016;2016-12;Licenciada;Secundário;VIVO;2100;F;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687456304;;010;;;;;1875;1780;10M0G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;1800;SE13;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;687667585;02421421000111;010;;;;;778;723;5M00G7W;97812014;2029-12-08;TIM S A;;LTE;;-10.40556;-36.43583;-10.40556;-36.43583;Rua Maris De Barros  ,S/N,Centro;-;S/N;-;57210000;Greenfield;20/01/2006;02/10/2024;2006-01;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;511787600;02421421000111;010;;;;;1833.75;1738.75;200KG7W;125002022;2028-11-29;TIM S A;2;GSM;;-10.365231;-36.335989;-10.365231;-36.335989;Sítio Povoado Bonito,S/N,Rural;-;S/N;-;57210000;;01/09/2000;24/07/2024;2000-09;Licenciada;Primário;TIM;1800;SE8;2G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687456304;;010;;;;;798;743;10M0G7W;97692014;2029-12-08;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;700;Bl 8-9;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409307637;687456304;;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-10.4057;-36.4361;-10.4057;-36.4361;R MARIZ E BARROS;CENTRO;S/N;;57210000;;28/12/2005;20/09/2024;2005-12;Licenciada;Primário;CLARO;850;B;4G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;1009887391;;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-9.325528;-36.472167;-9.325528;-36.472167;Fazenda Santa Cruz;Zona Rural;10;;57750000;;30/12/2019;23/12/2025;2019-12;Licenciada;Primário;TIM;2100;G;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1003130701;02558157000162;010;885,00;10,00;880,00;890,00;890;880;5M00G7W;95712014;2027-08-25;TELEFONICA BRASIL S.A.;1;WCDMA;;-10.40556;-36.43583;-10.40556;-36.43583;RUA MARIZ E BARROS,S/N,centro;;;;57210000;;26/12/2016;26/12/2016;2016-12;Licenciada;Secundário;VIVO;850;B;3G;82;2706802;Piaçabuçu - AL;AL;Alagoas
50409428698;1009887391;;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;;WCDMA;;-9.325528;-36.472167;-9.325528;-36.472167;Fazenda Santa Cruz;Zona Rural;10;;57750000;;30/12/2019;23/12/2025;2019-12;Licenciada;Primário;TIM;2100;G;3G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1002290845;;010;;;;;1862.5;1767.5;5M00G7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;1800;SE9;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1002290845;;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409307637;422352403;40432544000147;010;;;;;2640;2520;20M0G7W;59592012;2027-10-18;CLARO S.A.;3;LTE;;-9.76886;-35.8413;-9.76886;-35.8413;R VERMELHA;PRAIA DO FRANCES;S/N;LOTE 15, QUADRA C;57160000;Greenfield;19/11/1999;18/06/2025;1999-11;Licenciada;Primário;CLARO;2500;W;4G;82;2704708;Marechal Deodoro - AL;AL;Alagoas
50409146285;1002290845;;010;;;;;1855;1760;5M00G7W;33992016;2026-06-01;TELEFONICA BRASIL S.A.;;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Secundário;VIVO;1800;M;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
50409146285;1002290845;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;2;LTE;;-9.32545;-36.472189;-9.32545;-36.472189;RODOVIA AL 284;ZONA RURAL;S/N;RBR-NÃO;57750000;;23/11/2015;20/05/2024;2015-11;Licenciada;Primário;VIVO;2500;X;4G;82;2707602;Quebrangulo - AL;AL;Alagoas
